project;benchmark;params;changeRateCov;forksCov;changeRateCi;forksCi;changeRateDivergence;forksDivergence
squidlib;squidpony.performance.RNGBenchmark.measureThreadLocalInt;;0.0022660551145418095;2;6.98492490970315E-4;5;5.676925876680894E-4;5
squidlib;squidpony.performance.WaypointBenchmark.countWaypoint2;;0.011172416644188554;2;0.0014271259111536816;5;8.963997127056089E-4;5
squidlib;squidpony.performance.RNGBenchmark.measureGWTRNG;;1.6089258340290513E-5;5;0.011751987904845995;2;3.5088262460991615E-4;5
squidlib;squidpony.performance.RNGBenchmark.measureThrustAltR;;0.009994256501302035;3;0.009960410370556838;2;0.0016431071669116282;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringGdxOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.007674617175774445;3;0.002517574700239278;5;0.0029224582595974713;5
squidlib;squidpony.performance.DijkstraBenchmark.doPathDijkstra;;0.014646947615152617;2;0.014739944684330375;2;3.4406027098721204E-4;5
squidlib;squidpony.performance.HashBenchmark.doCharLightning32;;3.312553912424576E-4;2;0.0019172116268895145;5;0.008975931659093161;2
squidlib;squidpony.performance.MathBenchmark.measureCosApproxFloat;;0.0016912387681495833;2;0.003982659652976284;2;0.0027281219262418333;3
squidlib;squidpony.performance.RNGBenchmark.measureThrustAlt;;0.008751525450079178;3;0.004043939478038938;4;0.004200185365829556;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.20021441532042272;4;0.21999993862575729;2;0.21056576681790407;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=0&SIZE=65536;0.032530715483695016;5;0.054374125072004564;2;0.01733187718924467;3
squidlib;squidpony.performance.RNGBenchmark.measureThrustAltInt;;0.00180711835213343;2;0.002400073129444902;2;1.3553387640508063E-4;5
squidlib;squidpony.performance.HashBenchmark.doLongLightning64;;0.026105416813349214;5;0.009184669243925914;5;0.011246289765637796;3
squidlib;squidpony.performance.RNGBenchmark.measureXoRoIntR;;0.020520768086101593;2;4.766246110168293E-4;5;3.0227421991435577E-5;5
squidlib;squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash4D;;0.00856769253627676;3;0.0065216163429793195;2;0.0021717729271322206;4
squidlib;squidpony.performance.RNGBenchmark.measureFlapInt;;0.015328615690086478;4;0.020975623615938077;2;0.0018961609154031223;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet;NEED_TO_ENLARGE=1&SIZE=65536;0.05506429037842042;4;0.009012940911464762;5;0.017131569206888075;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;0.01741601808323434;2;7.346553735912975E-4;5;0.0016251281025241315;5
squidlib;squidpony.performance.RNGBenchmark.measureLightIntR;;0.004259888255497057;2;0.0012059341673242852;5;0.0017616890632263793;5
squidlib;squidpony.performance.HashBenchmark.doIntJDK32Mixed;;0.0054066620024216805;2;0.011322461334457135;5;4.687968796817099E-4;2
squidlib;squidpony.performance.HashBenchmark.doCharJolt64;;0.009047515672554685;2;0.007823170834018178;5;0.00469175820011225;2
squidlib;squidpony.performance.HashBenchmark.doCharHive64;;0.0020618398217023826;2;9.277319531146855E-4;5;0.011650989782538534;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM;NEED_TO_ENLARGE=1&SIZE=65536;0.008571702446269924;2;0.004919605985469699;2;0.008673593379502798;5
squidlib;squidpony.performance.WorldBenchmark.measureWhirling;;2.9792397469474707E-5;2;3.8867865831093695E-4;2;0.006469142441003495;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashSet;NEED_TO_ENLARGE=0&SIZE=65536;0.05895380177449039;3;0.016664238988756908;5;0.007838474573729881;5
squidlib;squidpony.performance.CoordPackerBenchmark.doPack;;0.036831473790437386;2;0.03958659503351547;2;0.0035462557101542114;5
squidlib;squidpony.performance.HashBenchmark.doJolt32;;0.008560377004239617;2;0.00109783416135123;5;0.002214446912232715;2
squidlib;squidpony.performance.DijkstraBenchmark.doTinyPathDijkstra;;0.02151895237627266;2;0.02200586797006321;2;0.024573290868796338;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.02684197098332719;4;0.018857803616763036;2;6.925080093150848E-4;5
squidlib;squidpony.performance.RNGBenchmark.measureThrustAlt32;;0.02486401267443361;2;5.694655723695874E-4;5;6.381122843439613E-4;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM;NEED_TO_ENLARGE=1&SIZE=65536;0.015523926463858362;3;0.005123882401360413;5;1.956188822271887E-5;5
squidlib;squidpony.performance.HashBenchmark.doLongSirocco32;;0.007562456363198522;3;0.002215832733535761;5;2.151399879877225E-4;3
squidlib;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.015345312301904168;4;0.07934359950925152;2;0.0041562419433957;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.07964286867658277;4;0.09492154717158263;2;0.07019117454582458;5
squidlib;squidpony.performance.RNGBenchmark.measureLap;;0.002289713876015842;3;3.1674278568560865E-4;2;9.026946527724844E-4;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOM3;NEED_TO_ENLARGE=2&SIZE=65536;0.049942678792046946;4;0.033918941796156066;5;0.052142394060626485;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM;NEED_TO_ENLARGE=2&SIZE=65536;0.0018369568550000714;2;0.020045286931990036;2;0.020533213929576632;5
squidlib;squidpony.performance.NoiseBenchmark.measureFastNoise4D;;0.031920473883457756;3;0.0038963186337367395;5;0.010548709712804749;5
squidlib;squidpony.performance.HashBenchmark.doLongJDK32;;0.02723996284425856;3;0.011471730942243852;5;0.023259371050603495;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringGdxOM2;NEED_TO_ENLARGE=0&SIZE=65536;0.002746668473527558;2;0.0026159189210501754;2;0.010948728818599762;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=1&SIZE=65536;0.025339063349117952;3;0.00815333263209772;2;0.003690761399173237;5
squidlib;squidpony.performance.NoiseBenchmark.measureOpenSimplex3D;;0.0142024520972589;4;0.00595109440288355;5;0.011748903459706472;2
squidlib;squidpony.performance.HashBenchmark.doLightning32;;0.012459734175845893;2;0.0013915191797452264;5;0.005433320511996742;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM;NEED_TO_ENLARGE=1&SIZE=65536;0.05691748147834641;4;0.0639165958345359;5;0.05510828703549531;4
squidlib;squidpony.performance.CoordPackerBenchmark.doSurface;;0.010232127689035364;5;8.676466768517965E-4;4;0.011995510462568415;5
squidlib;squidpony.performance.NoiseBenchmark.measureSeeded4D;;0.02830057138433828;2;0.00970317327742376;5;7.803278531786084E-4;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM3;NEED_TO_ENLARGE=1&SIZE=65536;0.01017044670775391;3;0.002157161295177401;3;0.00858117335733799;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS;NEED_TO_ENLARGE=1&SIZE=65536;0.009553181493015428;4;0.01224449364022906;2;0.005508714152028471;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=1&SIZE=65536;0.19927018110999584;5;0.21876339300797787;2;0.19466090183097895;3
squidlib;squidpony.performance.MathBenchmark.measureSinApprox;;0.009760110166489255;2;0.010432949890343712;2;0.0017504566626660445;5
squidlib;squidpony.performance.NoiseBenchmark.measureFastNoise3D;;0.06152883293127864;2;0.009247809877013013;5;0.024818124814266374;4
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;0.022000244759884824;4;0.02536767943950191;5;0.1826230093000012;3
squidlib;squidpony.performance.HashBenchmark.doCharJDK32;;0.0014336113778262716;2;0.014973104968301731;5;0.0044754255143503174;2
squidlib;squidpony.performance.FOVCacheBenchmark.measureFOV16;;7.019219707762314E-4;2;8.407487085200227E-4;2;7.903358415143336E-4;5
squidlib;squidpony.performance.HashBenchmark.doLongJDK32Mixed;;0.0020787128056085624;3;0.0036568071596658758;5;0.015762642701579677;2
squidlib;squidpony.performance.HashBenchmark.doWater32;;0.003959594262289867;2;0.007994074526404216;4;0.019945317336370838;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOM;NEED_TO_ENLARGE=0&SIZE=65536;0.46632854522333167;2;0.009920284230351628;5;0.1298937026750977;5
squidlib;squidpony.performance.CoordPackerBenchmark.doFloodG;;0.07632348051434956;4;0.0037169292177031688;2;0.05825369065980235;5
squidlib;squidpony.performance.HashBenchmark.doCharMist64;;0.00418300430307772;2;0.005066395266136503;5;0.0035086321772204165;5
squidlib;squidpony.performance.HashBenchmark.doIntWater64;;0.023802938782641725;2;0.004604262313877783;5;0.004715605871850048;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS;NEED_TO_ENLARGE=0&SIZE=65536;0.01062517609532354;5;0.004918895501047071;5;0.010442685172704302;3
squidlib;squidpony.performance.RNGBenchmark.measureXoRo;;6.037373097969034E-4;2;4.978159949393657E-4;2;0.0027608672715826454;3
squidlib;squidpony.performance.HashBenchmark.doLongWisp64;;0.0181483807764673;3;0.003461073421011207;5;0.0032930018205048484;2
squidlib;squidpony.performance.LOSBenchmark.measureDDA;;0.013315811507122244;3;7.223096399177065E-4;5;3.508915566257098E-4;5
squidlib;squidpony.performance.HashBenchmark.doIntLightning64;;0.01613007183208648;3;0.003190003232048433;5;0.006546078428298241;3
squidlib;squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedAltG;;0.0016852647620553274;2;0.007298651779752641;4;0.005051575851213963;4
squidlib;squidpony.performance.HashBenchmark.doWater64;;0.015456820845581642;2;0.007959517963812224;5;0.002554915402854796;3
squidlib;squidpony.performance.CoordPackerBenchmark.measureZCurveRegionG;;1.1999870101297994E-4;2;9.903523156526983E-4;2;5.474528196582895E-4;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS;NEED_TO_ENLARGE=0&SIZE=65536;6.272315353523794E-4;3;4.6584838303997955E-4;2;0.003089350366857646;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS;NEED_TO_ENLARGE=2&SIZE=65536;0.015680581213500133;4;0.007194442559994352;5;0.010358945587077395;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS2;NEED_TO_ENLARGE=1&SIZE=65536;0.010869367247801187;3;0.0026945115331694636;5;0.005816642833078145;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=2&SIZE=65536;0.013168110254746512;3;0.004405282569950764;2;0.019174930086560238;5
squidlib;squidpony.performance.WaypointBenchmark.measureWaypoint3;;3.839749536358461E-4;2;0.0028175210274297147;2;1.780966277923346E-4;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2;NEED_TO_ENLARGE=1&SIZE=65536;0.02668826024799964;5;0.014131288569898537;5;0.011961114499645875;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.0025239468374038676;2;0.010002598355724146;2;0.012883928018615487;4
squidlib;squidpony.performance.RNGBenchmark.measureLathe32IntR;;0.0026866308264489325;2;9.080706147148732E-4;2;0.004107498469707926;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=2&SIZE=65536;0.02833268121081578;3;0.002807872263935751;5;0.03432242642809946;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=0&SIZE=65536;0.025342132568012543;3;0.047069071424418185;5;0.04423015409589082;3
squidlib;squidpony.performance.HashBenchmark.doCharHive32;;0.003333499034431364;2;0.00143370828358802;5;0.0013670072211813267;4
squidlib;squidpony.performance.HashBenchmark.doCharWater64;;0.004510295635547612;2;0.003194804069885704;5;0.00996562979848048;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=2&SIZE=65536;0.006237148541275106;3;0.0072506860480143764;2;0.007563662347653377;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.008297504376392317;2;0.00859741993207308;2;0.0027720877673020894;3
squidlib;squidpony.performance.LOSBenchmark.measureOrtho;;0.007387328119281222;3;0.02548434199819405;3;0.009687199860037854;5
squidlib;squidpony.performance.MathBenchmark.measureSinGdx;;0.005649341026846222;3;0.0020273632211432746;2;0.004117056594213353;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=2&SIZE=65536;0.01636615599981983;2;0.0049437792560451665;5;0.004911921260671193;5
squidlib;squidpony.performance.DijkstraBenchmark.doTinyPathOtherDijkstra;;0.022745801671459454;2;0.02244334572367168;2;0.00313275661845136;5
squidlib;squidpony.performance.HashBenchmark.doIntSirocco64;;0.006685654499656746;3;0.003010375294034917;5;0.0017613930749915685;2
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=2&SIZE=65536;0.19015460408073592;2;0.2239828002492572;2;0.20331664749287515;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerGdxOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.005719756823224564;2;0.0012684496586750083;2;8.111177909642109E-4;4
squidlib;squidpony.performance.HashBenchmark.doLongJolt64;;0.015871935965564243;3;0.015186230288674274;5;0.0032203748518310205;5
squidlib;squidpony.performance.HashBenchmark.doIntMist64;;0.002203229072949231;2;2.162090644119985E-4;5;0.0014886915182763527;2
squidlib;squidpony.performance.DijkstraBenchmark.doScanCustomDijkstra;;0.0015741041976662373;2;0.0010957235709743163;2;0.006473430835922223;5
squidlib;squidpony.performance.NoiseBenchmark.measureSeeded6D;;0.012473014392319959;4;0.011439127356701606;5;0.016892812493201514;5
squidlib;squidpony.performance.NoiseBenchmark.measureEasySimplex2D;;7.046195037434533E-4;2;0.011454608843899594;5;9.550644442359868E-4;5
squidlib;squidpony.performance.HashBenchmark.doLongJolt32;;0.004871607008119283;3;0.012066290406036684;5;0.004770793834357523;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet;NEED_TO_ENLARGE=2&SIZE=65536;0.06761565213608178;3;0.020150985259429932;5;0.03885931301271639;5
squidlib;squidpony.performance.LOSBenchmark.measureRay;;0.05743857494818416;2;0.004707526812473661;5;0.004395604696138644;5
squidlib;squidpony.performance.HashBenchmark.BenchmarkState.measureHastyPointHash3D;;0.04402725805818308;2;2.489087776200716E-4;5;0.01014724967198144;5
squidlib;squidpony.performance.MathBenchmark.measureApproxAtan2Alt;;0.010478265738721015;2;0.012208649053566667;2;0.0075070586879539825;2
squidlib;squidpony.performance.RNGBenchmark.measureFlapIntR;;2.1566070389389402E-4;2;7.509833113594766E-5;2;0.0044998357383482235;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.00836728084645777;5;0.003706751674374953;4;0.010551494163485997;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.07502371891342086;3;0.09828984856671608;5;0.07625889815639575;4
squidlib;squidpony.performance.HashBenchmark.doLongMist32;;0.01009831584638865;2;0.0074311089606098335;5;0.0032799416280113736;3
squidlib;squidpony.performance.HashBenchmark.doCharJolt32;;5.3889353100688986E-5;2;0.0015132240091073612;5;0.0036092442708828276;2
squidlib;squidpony.performance.LOSBenchmark.measureBresenham;;0.05215963593204498;2;0.04739724508340659;2;0.001173624436636267;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS2;NEED_TO_ENLARGE=0&SIZE=65536;1.9478509039083658E-4;3;0.0031881679771614824;2;0.004498939174284011;3
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOS3;NEED_TO_ENLARGE=0&SIZE=65536;0.018487343508277965;5;0.008415324413744374;5;0.007690264381760237;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidOS2;NEED_TO_ENLARGE=0&SIZE=65536;0.0024703063783200196;3;0.002999456532832623;2;0.0010392899744253725;3
squidlib;squidpony.performance.CoordPackerBenchmark.doRetract;;0.006674785317505538;5;0.01591940221251531;3;0.010499055916479927;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS;NEED_TO_ENLARGE=0&SIZE=65536;0.037128962538069965;5;0.023762842445041343;5;0.013254870719397127;5
squidlib;squidpony.performance.CoordPackerBenchmark.measureMixedSeparatedG;;0.006520490602710316;2;0.008506370309715905;2;0.00850035194579668;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringLinkedHashSet2;NEED_TO_ENLARGE=1&SIZE=65536;6.820877544113646E-4;3;0.002188558470565649;5;0.012509040628230439;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidMildOM;NEED_TO_ENLARGE=2&SIZE=65536;0.006312374874716142;2;1.3204635875485593E-4;5;0.004935785762585132;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidDefaultOM;NEED_TO_ENLARGE=2&SIZE=65536;0.0049545542121515185;2;0.017099518894902466;3;0.004910552842591898;4
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidDefaultOS3;NEED_TO_ENLARGE=2&SIZE=65536;0.03528872309750708;3;0.034228369970388695;5;0.06379099216475148;5
squidlib;squidpony.performance.WaypointBenchmark.measureWaypoint2;;0.002646902064192602;2;0.0012212408409180142;2;3.8362508215239455E-4;5
squidlib;squidpony.performance.HashBenchmark.doLongWisp32;;0.004955314182471637;3;0.0036002811081058406;5;0.001144712123453795;2
squidlib;squidpony.performance.DataStructureBenchmark.insertStringGdxOS2;NEED_TO_ENLARGE=2&SIZE=65536;4.466597051298038E-4;3;0.0018219551352040009;5;0.011398370464914875;5
squidlib;squidpony.performance.MathBenchmark.measureMathSin;;0.002288064958454905;3;9.868553554137627E-5;2;0.002197288199389913;4
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerSquidPrimitiveOM2;NEED_TO_ENLARGE=1&SIZE=65536;0.001642552191745028;4;0.004968070028042448;2;0.01214662509330644;3
squidlib;squidpony.performance.RNGBenchmark.measureJDK;;0.0020753445236327828;3;0.010058445502174829;2;0.010673299209388754;2
squidlib;squidpony.performance.RNGBenchmark.measureOriole32Int;;0.03260063865353935;2;0.033195324808624305;2;2.0849695278535307E-4;5
squidlib;squidpony.performance.DataStructureBenchmark.insertStringSquidMildOS;NEED_TO_ENLARGE=1&SIZE=65536;0.02234579598489006;2;0.02561404334501216;2;0.010226000004940783;5
squidlib;squidpony.performance.CoordPackerBenchmark.doExpand;;0.009804594858271787;2;0.018789837993034353;2;0.005812434868771366;5
squidlib;squidpony.performance.RNGBenchmark.measureThrustAlt32R;;0.015931120376648455;2;0.010752627623737965;3;1.647199760393958E-4;5
squidlib;squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap;NEED_TO_ENLARGE=1&SIZE=65536;0.05102054999899974;5;0.014463197647986759;5;0.04511325640919228;5
