"project","className","benchmarkName","sameConfig","warmupIterationsPre","warmupIterationsPost","warmupTimePre","warmupTimePost","measurementIterationsPre","measurementIterationsPost","measurementTimePre","measurementTimePost","forksPre","forksPost"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput4Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput5Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput6Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput7Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput8Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput9Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput10Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark","throughput11Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","baseline","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","usAsciiGetBytes","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","usAsciiEncode","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","iso8859_1GetBytes","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","iso8859_1Encode","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf8GetBytes","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf8Encode","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf16GetBytes","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark","utf16Encode","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","baseline","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endRAF","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderRAF","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endFile","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderFile","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endMMap","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderMMap","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endNoop","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderNoop","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endRewrite","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderRewrite","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endConsole","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderConsole","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULLocationBenchmark","throughputSimple","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughputSimple","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput1Param","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput2Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput3Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput4Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput5Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput6Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput7Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput8Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput9Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput10Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark","throughput11Params","true","10","10","","","20","20","","","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughputSimple","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput1Param","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput2Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput3Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput4Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput5Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput6Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput7Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput8Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput9Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput10Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark","throughput11Params","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","baseline","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","log4jParentMarker","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","log4jSimpleMarker","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","log4jTooFine","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","logbackParentMarker","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","logbackSimpleMarker","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark","logbackTooFine","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark","throughputSimple","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark","throughputSimple","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","end2endDirectConsole","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark","appenderDirectConsole","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxBoolean","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxInt","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxLong","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxDouble","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxFloat","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.UnboxBenchmark","boxShort","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putAllArrayContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putAllHashContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putAllMap","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","cloneArrayContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","cloneHashContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","cloneMap","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","iterateArrayContextDataTriConsumer","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","iterateHashContextDataTriConsumer","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","iterateArrayContextDataBiConsumer","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","iterateHashContextDataBiConsumer","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","iterateMap","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","getValueArrayContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","getValueHashContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","getValueMap","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putArrayContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putHashContextData","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark","putMap","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","get","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","putAndRemove","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","injectWithoutProperties","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","injectWithProperties","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","legacyInjectWithoutProperties","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark","legacyInjectWithProperties","true","5","5","1.0","1.0","5","5","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface","annotationMissing","true","5","5","1.0","1.0","10","10","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface","annotationPresent","true","5","5","1.0","1.0","10","10","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface","interfaceNotImpl","true","5","5","1.0","1.0","10","10","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.AnnotationVsMarkerInterface","interfaceImplemented","true","5","5","1.0","1.0","10","10","1.0","1.0","1","1"
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark","log4j2AsyncAppender","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark","log4j2AsyncDisruptor","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark","log4j2AsyncLogger","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark","logbackAsyncFile","true","","","","","","","","","",""
"apache/logging-log4j2","org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark","createSerializableLogEventProxyWithoutExceptionWithLocation","true","","","","","","","","","",""
