"project","className","benchmarkName","warmupIterations","warmupIterationsDefault","warmupTime","warmupTimeDefault","measurementIterations","measurementIterationsDefault","measurementTime","measurementTimeDefault","forks","forksDefault","warmupForks","warmupForksDefault","modeIsThroughput","modeIsAverageTime","modeIsSampleTime","modeIsSingleShotTime","modeDefault","stars","projectForks","watchers","numberOfCommits","numberOfContributors","numberOfBenchmarks","nothingSet","parameterizationCombinations"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.invocationsequence.InvocationHookPerfTest","startAnInvocation","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.invocationsequence.InvocationHookPerfTest","startAnInvocationPlusMethod","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.special.ExecutorIntercepterHookPerfTest","baseline","","1","","1","","1","","1","","1","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.special.ExecutorIntercepterHookPerfTest","parameterIsSpanStore","","1","","1","","1","","1","","1","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.special.ExecutorIntercepterHookPerfTest","tracerIsNotActive","","1","","1","","1","","1","","1","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.special.ExecutorIntercepterHookPerfTest","tracerIsActive","","1","","1","","1","","1","","1","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookWithInvocationPerfTest","measureMethodWithStartedInvocation","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookWithInvocationPerfTest","measureMethodWithinInvocationNoThreadCPU","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookPerfTest","measureMethod","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookPerfTest","measureMethodWithReturnValueCapturing","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookPerfTest","measureMethodWithParameterValueCapturing","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.agent.java.sensor.method.timer.TimerHookPerfTest","measureMethodNoThreadCPU","10","0","","1","10","0","","1","3","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.server.instrumentation.classcache.index.FqnIndexerPerfTest","findBaseline","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.server.instrumentation.classcache.index.FqnIndexerPerfTest","findExact","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.server.instrumentation.classcache.index.FqnIndexerPerfTest","findStartWith","5","0","","1","5","0","","1","1","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","1"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerDataForkJoin","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerData15MinsTimeframeForkJoin","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerDataMethodForkJoin","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryInvocationOverviewForkJoin","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerData","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerData15MinsTimeframe","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryTimerDataMethod","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.indexing.IndexingTreePerfTest","queryInvocationOverview","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","8"
"inspectIT/inspectIT","rocks.inspectit.server.diagnosis.engine.session.SessionPerfTest","testDiagnosisServiceWithIterativeInvocationSequences","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","4"
"inspectIT/inspectIT","rocks.inspectit.server.diagnosis.engine.session.SessionPerfTest","testDiagnosisServiceWithRecursiveInvocationSequences","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","4"
"inspectIT/inspectIT","rocks.inspectit.server.diagnosis.engine.session.SessionPerfTest","testDiagnosisServiceWithNplusOneProblem","10","0","","1","5","0","","1","2","0","","1","0","1","0","0","0","489","126","52","323","13","30","0","4"
"intropro/prairie","com.intropro.prairie.benchmarks.yarn.YarnStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.yarn.YarnBenchmarks","measureRun","0","0","","1","2","0","","1","2","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.yarn.YarnStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.zookeeper.ZookeeperStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.zookeeper.ZookeeperStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.oozie.OozieStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.oozie.OozieStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.kafka.KafkaStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.kafka.KafkaStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.flume.FlumeStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.flume.FlumeStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2ExternalTableBenchmark","measureExternalTable","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2StopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2StartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2Benchmark","measureCreateTable","0","0","","1","2","0","","1","2","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2Benchmark","measureShowTables","0","0","","1","2","0","","1","2","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2Benchmark","measureInsert","0","0","","1","2","0","","1","2","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hive2.Hive2Benchmark","measureSelect","0","0","","1","2","0","","1","2","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.pig.PigUnitBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.pig.PigStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.pig.PigStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hdfs.HdfsStartBenchmark","measureStart","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"intropro/prairie","com.intropro.prairie.benchmarks.hdfs.HdfsStopBenchmark","measureStop","0","0","","1","3","0","","1","3","0","","1","0","0","1","0","0","2","4","3","100","1","23","0","1"
"InvisibleTech/state","org.invisibletech.CompareMethodPerformanceTest","benchmarkNonClustered","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","15","1","3","1","1"
"InvisibleTech/state","org.invisibletech.CompareMethodPerformanceTest","benchmark8Clustered","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","15","1","3","1","1"
"InvisibleTech/state","org.invisibletech.CompareMethodPerformanceTest","benchmark6Clustered","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","15","1","3","1","1"
"iok1979/test","ru.fgv.jmhprojecttest.MyBenchmark","testFormat","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","7","1","5","1","1"
"iok1979/test","ru.fgv.jmhprojecttest.MyBenchmark","testValueOf","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","7","1","5","1","1"
"iok1979/test","ru.fgv.jmhprojecttest.MyBenchmark","testPlus","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","7","1","5","1","1"
"iok1979/test","ru.fgv.jmhprojecttest.MyBenchmark","testStringBuilder","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","7","1","5","1","1"
"iok1979/test","ru.fgv.jmhprojecttest.MyBenchmark","testLog","","1","","1","","1","","1","","1","","1","","","","","1","0","0","1","7","1","5","1","1"
"ipogudin/examples","examples.java.TypesComparison","justReturnIncrementedInt","","1","","1","","1","","1","","1","","1","0","1","0","0","0","0","0","1","5","1","3","0","1"
"ipogudin/examples","examples.java.TypesComparison","primitiveInt","","1","","1","","1","","1","","1","","1","0","1","0","0","0","0","0","1","5","1","3","0","1"
"ipogudin/examples","examples.java.TypesComparison","wrapperInteger","","1","","1","","1","","1","","1","","1","0","1","0","0","0","0","0","1","5","1","3","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","beanReflection","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","beanHandCoded","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","beanFactoryIndy","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","biggerBeanReflection","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","biggerBeanHandCoded","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","biggerBeanHandDump","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/invokedynamic-talk-code","json.benchmarks.JsonBenchmark","biggerBeanFactoryIndy","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","4","1","1","5","1","7","0","1"
"irobertson/StringBuilderInvokeDynamicBenchmark","benchmark.Benchmarks","benchmarkMarshal","5","0","","1","5","0","","1","1","0","0","0","0","1","0","0","0","0","0","1","4","1","1","0","16"
"IRus/Instanceof-vs-Try-Catch","by.ibragimov.Main","instanceOfException","","1","","1","","1","","1","","1","","1","0","1","0","0","0","0","0","1","5","1","2","0","1"
"IRus/Instanceof-vs-Try-Catch","by.ibragimov.Main","throwException","","1","","1","","1","","1","","1","","1","0","1","0","0","0","0","0","1","5","1","2","0","1"
"isalnikov/ACMP","ru.isalnikov.jmh.test.sort.SortsTest","stream","3","0","","1","10","0","","1","2","0","","1","0","1","0","0","0","1","0","1","280","1","3","0","1"
"isalnikov/ACMP","ru.isalnikov.jmh.test.sort.SortsTest","parallelstream","3","0","","1","10","0","","1","2","0","","1","0","1","0","0","0","1","0","1","280","1","3","0","1"
"isalnikov/ACMP","ru.isalnikov.jmh.test.coin.CoinTest","test","3","0","","1","10","0","","1","2","0","","1","0","1","0","0","0","1","0","1","280","1","3","0","1"
"ivgiuliani/cuckoohash","com.github.kratorius.cuckoohash.JMHGet","measureGetCuckooHashMap","8","0","","1","32","0","","1","1","0","","1","1","0","0","0","0","0","0","1","65","1","4","0","1"
"ivgiuliani/cuckoohash","com.github.kratorius.cuckoohash.JMHGet","measureGetHashMap","8","0","","1","32","0","","1","1","0","","1","1","0","0","0","0","0","0","1","65","1","4","0","1"
"ivgiuliani/cuckoohash","com.github.kratorius.cuckoohash.JMHPut","measurePutCuckooHashMap","8","0","","1","32","0","","1","1","0","","1","1","0","0","0","0","0","0","1","65","1","4","0","1"
"ivgiuliani/cuckoohash","com.github.kratorius.cuckoohash.JMHPut","measurePutHashMap","8","0","","1","32","0","","1","1","0","","1","1","0","0","0","0","0","0","1","65","1","4","0","1"
"ivgiuliani/jelf","com.github.kratorius.jefs.SPSCQueueBenchmark","offer","3","0","3000000000","0","10","0","1000000000","0","5","0","","1","1","0","0","0","0","0","0","1","73","1","4","0","1"
"ivgiuliani/jelf","com.github.kratorius.jefs.SPSCQueueBenchmark","poll","3","0","3000000000","0","10","0","1000000000","0","5","0","","1","1","0","0","0","0","0","0","1","73","1","4","0","1"
"ivgiuliani/jelf","com.github.kratorius.jefs.LFStackBenchmark","add","2","0","3000000000","0","10","0","1000000000","0","5","0","","1","1","0","0","0","0","0","0","1","73","1","4","0","1"
"ivgiuliani/jelf","com.github.kratorius.jefs.LFStackBenchmark","remove","2","0","3000000000","0","10","0","1000000000","0","5","0","","1","1","0","0","0","0","0","0","1","73","1","4","0","1"
"j-easy/easy-batch","org.easybatch.bench.Benchmark","runBatch","","1","","1","","1","","1","","1","","1","0","1","0","0","0","383","125","45","1719","17","1","0","1"
"j-musca/kata08-conflicting-objectives","org.sample.MyBenchmark","testExtensible","","1","","1","","1","","1","","1","","1","","","","","1","0","1","2","10","1","3","1","1"
"j-musca/kata08-conflicting-objectives","org.sample.MyBenchmark","testPerformance","","1","","1","","1","","1","","1","","1","","","","","1","0","1","2","10","1","3","1","1"
"j-musca/kata08-conflicting-objectives","org.sample.MyBenchmark","testReadable","","1","","1","","1","","1","","1","","1","","","","","1","0","1","2","10","1","3","1","1"
"JabRef/jabref","org.jabref.benchmarks.Benchmarks","parse","","1","","1","","1","","1","","1","","1","","","","","1","1379","961","102","12915","221","9","1","1"
